ID,Depth,Parent ID,Component Name,Row Name,Row ID,Field Values,Hierarchy Path
5565,2,5564,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5566,3,5565,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5567,4,5566,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5568,5,5567,Business Flow,Create New Customer,6a3ac6594aebe3f6e59f71de,,Business Flow/Create New Customer
5569,6,5568,Task,Select Phones (Bundle Builder),6a3ac6594aebe3f6e59f723b,,Task/Select Phones (Bundle Builder)
5570,7,5569,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,,Application/OPUS - C
5571,8,5570,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,"{""name"":""OPUS - C"",""correlation_id_qualifier"":""18257"",""persona_id"":"""",""correlation_id"":""18257""}",OPUS - C
5572,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5573,1,5572,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5574,2,5573,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5575,3,5574,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5576,4,5575,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5577,5,5576,Business Flow,Create New Customer,6a3ac6594aebe3f6e59f71de,,Business Flow/Create New Customer
5578,6,5577,Task,Validate Order and Quote (Bundle Builder),6a3ac6594aebe3f6e59f723c,,Task/Validate Order and Quote (Bundle Builder)
5579,7,5578,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,,Application/OPUS - C
5580,8,5579,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,"{""name"":""OPUS - C"",""correlation_id_qualifier"":""18257"",""persona_id"":"""",""correlation_id"":""18257""}",OPUS - C
5581,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5582,1,5581,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5583,2,5582,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5584,3,5583,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5585,4,5584,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5586,5,5585,Business Flow,Create New Customer,6a3ac6594aebe3f6e59f71de,,Business Flow/Create New Customer
5587,6,5586,Task,Select Number,6a3ac6594aebe3f6e59f723d,,Task/Select Number
5588,7,5587,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,,Application/OPUS - C
5589,8,5588,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,"{""name"":""OPUS - C"",""correlation_id_qualifier"":""18257"",""persona_id"":"""",""correlation_id"":""18257""}",OPUS - C
5590,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5591,1,5590,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5592,2,5591,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5593,3,5592,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5594,4,5593,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5595,5,5594,Business Flow,Create New Customer,6a3ac6594aebe3f6e59f71de,,Business Flow/Create New Customer
5596,6,5595,Task,Set Up Paperless Billing / Autopay,6a3ac6594aebe3f6e59f723e,,Task/Set Up Paperless Billing / Autopay
5597,7,5596,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,,Application/OPUS - C
5598,8,5597,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,"{""name"":""OPUS - C"",""correlation_id_qualifier"":""18257"",""persona_id"":"""",""correlation_id"":""18257""}",OPUS - C
5599,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5600,1,5599,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5601,2,5600,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5602,3,5601,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5603,4,5602,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5604,5,5603,Business Flow,Create New Customer,6a3ac6594aebe3f6e59f71de,,Business Flow/Create New Customer
5605,6,5604,Task,Complete Payment & Sale,6a3ac6594aebe3f6e59f723f,,Task/Complete Payment & Sale
5606,7,5605,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,,Application/OPUS - C
5607,8,5606,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,"{""name"":""OPUS - C"",""correlation_id_qualifier"":""18257"",""persona_id"":"""",""correlation_id"":""18257""}",OPUS - C
5608,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5609,1,5608,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
5610,2,5609,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
5611,3,5610,Domain,Service & Support,6a3ac6594aebe3f6e59f71bd,,Domain/Service & Support
5612,4,5611,Subdomain,Troubleshoot Issue,6a3ac6594aebe3f6e59f71ca,,Subdomain/Troubleshoot Issue
5613,5,5612,Business Flow,Inquire Billing,6a3ac6594aebe3f6e59f71e0,,Business Flow/Inquire Billing
5614,6,5613,Task,Inquire Billing via IVR + Routing,6a3ac6594aebe3f6e59f7246,,Task/Inquire Billing via IVR + Routing
5615,7,5614,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,,Application/OPUS - C
5616,8,5615,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,"{""name"":""OPUS - C"",""correlation_id_qualifier"":""18257"",""persona_id"":"""",""correlation_id"":""18257""}",OPUS - C
5617,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5618,1,5617,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5619,2,5618,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5620,3,5619,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5621,4,5620,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5622,5,5621,Business Flow,Upgrade/Trade-In Device,6a3ac6594aebe3f6e59f71ef,,Business Flow/Upgrade/Trade-In Device
5623,6,5622,Task,Check Top Offers,6a3ac6594aebe3f6e59f72b1,,Task/Check Top Offers
5624,7,5623,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,,Application/OPUS - C
5625,8,5624,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,"{""name"":""OPUS - C"",""correlation_id_qualifier"":""18257"",""persona_id"":"""",""correlation_id"":""18257""}",OPUS - C
5626,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5627,1,5626,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
5628,2,5627,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
5629,3,5628,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
5630,4,5629,Subdomain,Upgrade Device / Equipment,6a3ac6594aebe3f6e59f71d3,,Subdomain/Upgrade Device / Equipment
5631,5,5630,Business Flow,Upgrade Device,6a3ac6594aebe3f6e59f71ee,,Business Flow/Upgrade Device
5632,6,5631,Task,Check Upgrade Eligibility,6a3ac6594aebe3f6e59f72b0,,Task/Check Upgrade Eligibility
5633,7,5632,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,,Application/OPUS - C
5634,8,5633,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,"{""name"":""OPUS - C"",""correlation_id_qualifier"":""18257"",""persona_id"":"""",""correlation_id"":""18257""}",OPUS - C
5635,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5636,1,5635,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5637,2,5636,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5638,3,5637,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5639,4,5638,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5640,5,5639,Business Flow,Upgrade/Trade-In Device,6a3ac6594aebe3f6e59f71ef,,Business Flow/Upgrade/Trade-In Device
5641,6,5640,Task,Apply Promotions,6a3ac6594aebe3f6e59f72b2,,Task/Apply Promotions
5642,7,5641,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,,Application/OPUS - C
5643,8,5642,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,"{""name"":""OPUS - C"",""correlation_id_qualifier"":""18257"",""persona_id"":"""",""correlation_id"":""18257""}",OPUS - C
5644,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5645,1,5644,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5646,2,5645,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5647,3,5646,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5648,4,5647,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5649,5,5648,Business Flow,Upgrade/Trade-In Device,6a3ac6594aebe3f6e59f71ef,,Business Flow/Upgrade/Trade-In Device
5650,6,5649,Task,Park Upgrade,6a3ac6594aebe3f6e59f72b3,,Task/Park Upgrade
5651,7,5650,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,,Application/OPUS - C
5652,8,5651,Application,OPUS - C,6a3ac6594aebe3f6e59f72ea,"{""name"":""OPUS - C"",""correlation_id_qualifier"":""18257"",""persona_id"":"""",""correlation_id"":""18257""}",OPUS - C
5653,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5654,1,5653,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5655,2,5654,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5656,3,5655,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5657,4,5656,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5658,5,5657,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
5659,6,5658,Task,Review Billing & Order,6a3ac6594aebe3f6e59f720c,,Task/Review Billing & Order
5660,7,5659,Application,ORACLE SCM,6a3ac6594aebe3f6e59f72f6,,Application/ORACLE SCM
5661,8,5660,Application,ORACLE SCM,6a3ac6594aebe3f6e59f72f6,"{""name"":""ORACLE SCM"",""correlation_id_qualifier"":""18249"",""persona_id"":"""",""correlation_id"":""18249""}",ORACLE SCM
5662,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5663,1,5662,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5664,2,5663,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5665,3,5664,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5666,4,5665,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5667,5,5666,Business Flow,Activate New Mobility Customer,6a3ac6594aebe3f6e59f71da,,Business Flow/Activate New Mobility Customer
5668,6,5667,Task,Configure Account,6a3ac6594aebe3f6e59f721d,,Task/Configure Account
5669,7,5668,Application,ORACLE SCM,6a3ac6594aebe3f6e59f72f6,,Application/ORACLE SCM
5670,8,5669,Application,ORACLE SCM,6a3ac6594aebe3f6e59f72f6,"{""name"":""ORACLE SCM"",""correlation_id_qualifier"":""18249"",""persona_id"":"""",""correlation_id"":""18249""}",ORACLE SCM
5671,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5672,1,5671,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5673,2,5672,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5674,3,5673,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5675,4,5674,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5676,5,5675,Business Flow,Activate New Mobility Customer,6a3ac6594aebe3f6e59f71da,,Business Flow/Activate New Mobility Customer
5677,6,5676,Task,Check for Fraud,6a3ac6594aebe3f6e59f7221,,Task/Check for Fraud
5678,7,5677,Application,ORACLE SCM,6a3ac6594aebe3f6e59f72f6,,Application/ORACLE SCM
5679,8,5678,Application,ORACLE SCM,6a3ac6594aebe3f6e59f72f6,"{""name"":""ORACLE SCM"",""correlation_id_qualifier"":""18249"",""persona_id"":"""",""correlation_id"":""18249""}",ORACLE SCM
5680,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5681,1,5680,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5682,2,5681,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5683,3,5682,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5684,4,5683,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5685,5,5684,Business Flow,Activate New Mobility Customer,6a3ac6594aebe3f6e59f71da,,Business Flow/Activate New Mobility Customer
5686,6,5685,Task,Submit Order,6a3ac6594aebe3f6e59f7222,,Task/Submit Order
5687,7,5686,Application,ORACLE SCM,6a3ac6594aebe3f6e59f72f6,,Application/ORACLE SCM
5688,8,5687,Application,ORACLE SCM,6a3ac6594aebe3f6e59f72f6,"{""name"":""ORACLE SCM"",""correlation_id_qualifier"":""18249"",""persona_id"":"""",""correlation_id"":""18249""}",ORACLE SCM
5689,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5690,1,5689,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
5691,2,5690,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
5692,3,5691,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
5693,4,5692,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
5694,5,5693,Business Flow,BOPIS,6a3ac6594aebe3f6e59f71dc,,Business Flow/BOPIS
5695,6,5694,Task,Shop & Browse,6a3ac6594aebe3f6e59f7233,,Task/Shop & Browse
5696,7,5695,Application,ORACLE SCM,6a3ac6594aebe3f6e59f72f6,,Application/ORACLE SCM
5697,8,5696,Application,ORACLE SCM,6a3ac6594aebe3f6e59f72f6,"{""name"":""ORACLE SCM"",""correlation_id_qualifier"":""18249"",""persona_id"":"""",""correlation_id"":""18249""}",ORACLE SCM
5698,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5699,1,5698,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5700,2,5699,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5701,3,5700,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5702,4,5701,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5703,5,5702,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
5704,6,5703,Task,Search Customer Service Address,6a3ac6594aebe3f6e59f7204,,Task/Search Customer Service Address
5705,7,5704,Application,OVALS,6a3ac6594aebe3f6e59f72eb,,Application/OVALS
5706,8,5705,Application,OVALS,6a3ac6594aebe3f6e59f72eb,"{""name"":""OVALS"",""correlation_id_qualifier"":""21269"",""persona_id"":"""",""correlation_id"":""21269""}",OVALS
5707,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5708,1,5707,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
5709,2,5708,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
5710,3,5709,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
5711,4,5710,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
5712,5,5711,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
5713,6,5712,Task,Change Rate Plan / Add a Line,6a3ac6594aebe3f6e59f7224,,Task/Change Rate Plan / Add a Line
5714,7,5713,Application,OVALS,6a3ac6594aebe3f6e59f72eb,,Application/OVALS
5715,8,5714,Application,OVALS,6a3ac6594aebe3f6e59f72eb,"{""name"":""OVALS"",""correlation_id_qualifier"":""21269"",""persona_id"":"""",""correlation_id"":""21269""}",OVALS
5716,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5717,1,5716,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5718,2,5717,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5719,3,5718,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5720,4,5719,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5721,5,5720,Business Flow,Activate New Mobility Customer,6a3ac6594aebe3f6e59f71da,,Business Flow/Activate New Mobility Customer
5722,6,5721,Task,Capture TCP,6a3ac6594aebe3f6e59f7220,,Task/Capture TCP
5723,7,5722,Application,Optical,6a3ac6594aebe3f6e59f7306,,Application/Optical
5724,8,5723,Application,Optical,6a3ac6594aebe3f6e59f7306,"{""name"":""Optical"",""correlation_id_qualifier"":""17595"",""persona_id"":"""",""correlation_id"":""17595""}",Optical
5725,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5726,1,5725,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
5727,2,5726,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
5728,3,5727,Domain,Service & Support,6a3ac6594aebe3f6e59f71bd,,Domain/Service & Support
5729,4,5728,Subdomain,Resolve Issue,6a3ac6594aebe3f6e59f71cb,,Subdomain/Resolve Issue
5730,5,5729,Business Flow,Post-Paid Billing w/ Radius,6a3ac6594aebe3f6e59f71e6,,Business Flow/Post-Paid Billing w/ Radius
5731,6,5730,Task,Billing,6a3ac6594aebe3f6e59f728c,,Task/Billing
5732,7,5731,Application,Oracle GL,6a3ac6594aebe3f6e59f733d,,Application/Oracle GL
5733,8,5732,Application,Oracle GL,6a3ac6594aebe3f6e59f733d,"{""name"":""Oracle GL"",""correlation_id_qualifier"":""17987"",""persona_id"":"""",""correlation_id"":""17987""}",Oracle GL
5734,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5735,1,5734,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
5736,2,5735,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
5737,3,5736,Domain,Service & Support,6a3ac6594aebe3f6e59f71bd,,Domain/Service & Support
5738,4,5737,Subdomain,Resolve Issue,6a3ac6594aebe3f6e59f71cb,,Subdomain/Resolve Issue
5739,5,5738,Business Flow,Post-Paid Billing w/ Radius,6a3ac6594aebe3f6e59f71e6,,Business Flow/Post-Paid Billing w/ Radius
5740,6,5739,Task,Manual Invoicing,6a3ac6594aebe3f6e59f728d,,Task/Manual Invoicing
5741,7,5740,Application,Oracle GL,6a3ac6594aebe3f6e59f733d,,Application/Oracle GL
5742,8,5741,Application,Oracle GL,6a3ac6594aebe3f6e59f733d,"{""name"":""Oracle GL"",""correlation_id_qualifier"":""17987"",""persona_id"":"""",""correlation_id"":""17987""}",Oracle GL
5743,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5744,1,5743,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
5745,2,5744,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
5746,3,5745,Domain,Service & Support,6a3ac6594aebe3f6e59f71bd,,Domain/Service & Support
5747,4,5746,Subdomain,Resolve Issue,6a3ac6594aebe3f6e59f71cb,,Subdomain/Resolve Issue
5748,5,5747,Business Flow,Pre-Paid Billing with TLG & Ericsson,6a3ac6594aebe3f6e59f71e8,,Business Flow/Pre-Paid Billing with TLG & Ericsson
5749,6,5748,Task,BI & Reporting,6a3ac6594aebe3f6e59f728f,,Task/BI & Reporting
5750,7,5749,Application,Oracle GL,6a3ac6594aebe3f6e59f733d,,Application/Oracle GL
5751,8,5750,Application,Oracle GL,6a3ac6594aebe3f6e59f733d,"{""name"":""Oracle GL"",""correlation_id_qualifier"":""17987"",""persona_id"":"""",""correlation_id"":""17987""}",Oracle GL
5752,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5753,1,5752,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5754,2,5753,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5755,3,5754,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5756,4,5755,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
5757,5,5756,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
5758,6,5757,Task,IVR Menu + Retrieve Customer Info & Route Call,6a3ac6594aebe3f6e59f71fa,,Task/IVR Menu + Retrieve Customer Info & Route Call
5759,7,5758,Application,PC-GCP BI,6a3ac6594aebe3f6e59f72cd,,Application/PC-GCP BI
5760,8,5759,Application,PC-GCP BI,6a3ac6594aebe3f6e59f72cd,"{""name"":""PC-GCP BI"",""correlation_id_qualifier"":""31445"",""persona_id"":"""",""correlation_id"":""31445""}",PC-GCP BI
5761,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5762,1,5761,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
5763,2,5762,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
5764,3,5763,Domain,Service & Support,6a3ac6594aebe3f6e59f71bd,,Domain/Service & Support
5765,4,5764,Subdomain,Troubleshoot Issue,6a3ac6594aebe3f6e59f71ca,,Subdomain/Troubleshoot Issue
5766,5,5765,Business Flow,Inquire Billing,6a3ac6594aebe3f6e59f71e0,,Business Flow/Inquire Billing
5767,6,5766,Task,Inquire Billing via IVR + Routing,6a3ac6594aebe3f6e59f7246,,Task/Inquire Billing via IVR + Routing
5768,7,5767,Application,PC-GCP BI,6a3ac6594aebe3f6e59f72cd,,Application/PC-GCP BI
5769,8,5768,Application,PC-GCP BI,6a3ac6594aebe3f6e59f72cd,"{""name"":""PC-GCP BI"",""correlation_id_qualifier"":""31445"",""persona_id"":"""",""correlation_id"":""31445""}",PC-GCP BI
5770,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5771,1,5770,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
5772,2,5771,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
5773,3,5772,Domain,Service & Support,6a3ac6594aebe3f6e59f71bd,,Domain/Service & Support
5774,4,5773,Subdomain,Report Issue,6a3ac6594aebe3f6e59f71c9,,Subdomain/Report Issue
5775,5,5774,Business Flow,LiveInFive/CallBack,6a3ac6594aebe3f6e59f71e2,,Business Flow/LiveInFive/CallBack
5776,6,5775,Task,Retrieve Customer Info & Call Routing,6a3ac6594aebe3f6e59f7262,,Task/Retrieve Customer Info & Call Routing
5777,7,5776,Application,PC-GCP BI,6a3ac6594aebe3f6e59f72cd,,Application/PC-GCP BI
5778,8,5777,Application,PC-GCP BI,6a3ac6594aebe3f6e59f72cd,"{""name"":""PC-GCP BI"",""correlation_id_qualifier"":""31445"",""persona_id"":"""",""correlation_id"":""31445""}",PC-GCP BI
5779,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
5780,1,5779,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
5781,2,5780,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
5782,3,5781,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
5783,4,5782,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
